"Subject","Story","Level","Context","Prediction","T_val","z_score"
36,"podcast",4,"Non-Social",90,75,0.311497558790259
36,"podcast",5,"Non-Social",120,105,0.214756469046916
37,"podcast",1,"Non-Social",45,15,0.0682016018423719
37,"podcast",2,"Non-Social",45,30,0.398128546845566
37,"podcast",3,"Non-Social",150,55,2.81560400040891
37,"podcast",4,"Non-Social",105,75,0.320485766077264
37,"podcast",5,"Non-Social",150,105,1.27891294472607
38,"podcast",1,"Non-Social",60,15,0.57632611887991
38,"podcast",2,"Non-Social",60,30,0.178312399359404
38,"podcast",3,"Non-Social",90,55,0.56051491936591
38,"podcast",4,"Non-Social",90,75,0.311497558790259
38,"podcast",5,"Non-Social",130,105,0.28313333554408
39,"podcast",1,"Non-Social",30,15,0.439922915195166
39,"podcast",2,"Non-Social",45,30,0.398128546845566
39,"podcast",3,"Non-Social",70,55,0.191181440981757
39,"podcast",4,"Non-Social",85,75,0.522158667079433
39,"podcast",5,"Non-Social",120,105,0.214756469046916
40,"podcast",1,"Non-Social",45,15,0.0682016018423719
40,"podcast",2,"Non-Social",45,30,0.398128546845566
40,"podcast",3,"Non-Social",70,55,0.191181440981757
40,"podcast",4,"Non-Social",90,75,0.311497558790259
40,"podcast",5,"Non-Social",120,105,0.214756469046916
41,"podcast",1,"Non-Social",30,15,0.439922915195166
41,"podcast",2,"Non-Social",45,30,0.398128546845566
41,"podcast",3,"Non-Social",60,55,0.56702962115559
41,"podcast",4,"Non-Social",90,75,0.311497558790259
41,"podcast",5,"Non-Social",125,105,0.0341884332485818
42,"podcast",1,"Non-Social",25,15,0.609297754207679
42,"podcast",2,"Non-Social",45,30,0.398128546845566
42,"podcast",3,"Non-Social",80,55,0.184666739192076
42,"podcast",4,"Non-Social",80,75,0.732819775368608
42,"podcast",5,"Non-Social",125,105,0.0341884332485818
44,"podcast",1,"Non-Social",30,15,0.439922915195166
44,"podcast",2,"Non-Social",60,30,0.178312399359404
44,"podcast",3,"Non-Social",60,55,0.56702962115559
44,"podcast",4,"Non-Social",90,75,0.311497558790259
44,"podcast",5,"Non-Social",110,105,0.712646273637912
45,"podcast",1,"Non-Social",25,15,0.609297754207679
45,"podcast",2,"Non-Social",45,30,0.398128546845566
45,"podcast",3,"Non-Social",60,55,0.56702962115559
45,"podcast",4,"Non-Social",120,75,0.952469090944787
45,"podcast",5,"Non-Social",120,105,0.214756469046916
46,"podcast",1,"Non-Social",90,15,1.59257515295499
46,"podcast",2,"Non-Social",60,30,0.178312399359404
46,"podcast",3,"Non-Social",60,55,0.56702962115559
46,"podcast",4,"Non-Social",90,75,0.311497558790259
46,"podcast",5,"Non-Social",120,105,0.214756469046916
47,"podcast",1,"Non-Social",60,15,0.57632611887991
47,"podcast",2,"Non-Social",60,30,0.178312399359404
47,"podcast",3,"Non-Social",90,55,0.56051491936591
47,"podcast",4,"Non-Social",120,75,0.952469090944787
47,"podcast",5,"Non-Social",120,105,0.214756469046916
48,"podcast",1,"Non-Social",30,15,0.439922915195166
48,"podcast",2,"Non-Social",50,30,0.205981564777242
48,"podcast",3,"Non-Social",60,55,0.56702962115559
48,"podcast",4,"Non-Social",90,75,0.311497558790259
48,"podcast",5,"Non-Social",120,105,0.214756469046916
49,"podcast",1,"Non-Social",45,15,0.0682016018423719
49,"podcast",2,"Non-Social",45,30,0.398128546845566
49,"podcast",3,"Non-Social",58,55,0.642199257190357
49,"podcast",4,"Non-Social",90,75,0.311497558790259
49,"podcast",5,"Non-Social",120,105,0.214756469046916
50,"podcast",1,"Non-Social",15,15,0.948047432232705
50,"podcast",2,"Non-Social",55,30,0.0138345827089193
50,"podcast",3,"Non-Social",70,55,0.191181440981757
50,"podcast",4,"Non-Social",90,75,0.311497558790259
50,"podcast",5,"Non-Social",123,105,0.0653895276696174
51,"podcast",1,"Non-Social",60,15,0.57632611887991
51,"podcast",2,"Non-Social",60,30,0.178312399359404
51,"podcast",3,"Non-Social",60,55,0.56702962115559
51,"podcast",4,"Non-Social",90,75,0.311497558790259
51,"podcast",5,"Non-Social",120,105,0.214756469046916
52,"podcast",1,"Non-Social",35,15,0.270548076182654
52,"podcast",2,"Non-Social",35,30,0.782422510982212
52,"podcast",3,"Non-Social",80,55,0.184666739192076
52,"podcast",4,"Non-Social",80,75,0.732819775368608
52,"podcast",5,"Non-Social",120,105,0.214756469046916
53,"podcast",1,"Non-Social",16,15,0.914172464430202
53,"podcast",2,"Non-Social",30,30,0.974569493050536
53,"podcast",3,"Non-Social",58,55,0.642199257190357
53,"podcast",4,"Non-Social",76,75,0.901348661999947
53,"podcast",5,"Non-Social",107,105,0.862013215015211
54,"podcast",1,"Non-Social",20,15,0.778672593220192
54,"podcast",2,"Non-Social",45,30,0.398128546845566
54,"podcast",3,"Non-Social",60,55,0.56702962115559
54,"podcast",4,"Non-Social",80,75,0.732819775368608
54,"podcast",5,"Non-Social",120,105,0.214756469046916
55,"podcast",1,"Non-Social",15,15,0.948047432232705
55,"podcast",2,"Non-Social",30,30,0.974569493050536
55,"podcast",3,"Non-Social",55,55,0.754953711242507
55,"podcast",4,"Non-Social",75,75,0.943480883657782
55,"podcast",5,"Non-Social",105,105,0.96159117593341
56,"podcast",1,"Non-Social",35,15,0.270548076182654
56,"podcast",2,"Non-Social",40,30,0.590275528913889
56,"podcast",3,"Non-Social",60,55,0.56702962115559
56,"podcast",4,"Non-Social",90,75,0.311497558790259
56,"podcast",5,"Non-Social",120,105,0.214756469046916
57,"podcast",1,"Non-Social",45,15,0.0682016018423719
57,"podcast",2,"Non-Social",45,30,0.398128546845566
57,"podcast",3,"Non-Social",60,55,0.56702962115559
57,"podcast",4,"Non-Social",75,75,0.943480883657782
57,"podcast",5,"Non-Social",110,105,0.712646273637912
58,"podcast",1,"Non-Social",60,15,0.57632611887991
58,"podcast",2,"Non-Social",60,30,0.178312399359404
58,"podcast",3,"Non-Social",60,55,0.56702962115559
58,"podcast",4,"Non-Social",90,75,0.311497558790259
58,"podcast",5,"Non-Social",120,105,0.214756469046916
59,"podcast",1,"Non-Social",60,15,0.57632611887991
59,"podcast",2,"Non-Social",60,30,0.178312399359404
59,"podcast",3,"Non-Social",90,55,0.56051491936591
59,"podcast",4,"Non-Social",90,75,0.311497558790259
59,"podcast",5,"Non-Social",120,105,0.214756469046916
60,"podcast",1,"Non-Social",15,15,0.948047432232705
60,"podcast",2,"Non-Social",30,30,0.974569493050536
60,"podcast",3,"Non-Social",55,55,0.754953711242507
60,"podcast",4,"Non-Social",75,75,0.943480883657782
60,"podcast",5,"Non-Social",105,105,0.96159117593341
61,"podcast",1,"Non-Social",45,15,0.0682016018423719
61,"podcast",2,"Non-Social",45,30,0.398128546845566
61,"podcast",3,"Non-Social",90,55,0.56051491936591
61,"podcast",4,"Non-Social",90,75,0.311497558790259
61,"podcast",5,"Non-Social",180,105,2.77258235849906
62,"podcast",1,"Non-Social",30,15,0.439922915195166
62,"podcast",2,"Non-Social",60,30,0.178312399359404
62,"podcast",3,"Non-Social",60,55,0.56702962115559
62,"podcast",4,"Non-Social",120,75,0.952469090944787
62,"podcast",5,"Non-Social",120,105,0.214756469046916
63,"podcast",1,"Non-Social",43,15,0.000451666237366771
63,"podcast",2,"Non-Social",55,30,0.0138345827089193
63,"podcast",3,"Non-Social",83,55,0.297421193244226
63,"podcast",4,"Non-Social",100,75,0.10982465778809
63,"podcast",5,"Non-Social",120,105,0.214756469046916
64,"podcast",1,"Non-Social",60,15,0.57632611887991
64,"podcast",2,"Non-Social",90,30,1.33119429176934
64,"podcast",3,"Non-Social",120,55,1.68805945988741
64,"podcast",4,"Non-Social",150,75,2.21643574067983
64,"podcast",5,"Non-Social",150,105,1.27891294472607
65,"podcast",1,"Non-Social",60,15,0.57632611887991
65,"podcast",2,"Non-Social",60,30,0.178312399359404
65,"podcast",3,"Non-Social",60,55,0.56702962115559
65,"podcast",4,"Non-Social",90,75,0.311497558790259
65,"podcast",5,"Non-Social",120,105,0.214756469046916
66,"podcast",1,"Non-Social",65,15,0.745700957892423
66,"podcast",2,"Non-Social",70,30,0.562606363496051
66,"podcast",3,"Non-Social",75,55,0.00325735089484013
66,"podcast",4,"Non-Social",80,75,0.732819775368608
66,"podcast",5,"Non-Social",140,105,0.781023140135076
67,"podcast",1,"Non-Social",70,15,0.915075796904936
67,"podcast",2,"Non-Social",100,30,1.71548825590599
67,"podcast",3,"Non-Social",120,55,1.68805945988741
67,"podcast",4,"Non-Social",135,75,1.58445241581231
67,"podcast",5,"Non-Social",140,105,0.781023140135076
68,"podcast",1,"Non-Social",60,15,0.57632611887991
68,"podcast",2,"Non-Social",60,30,0.178312399359404
68,"podcast",3,"Non-Social",60,55,0.56702962115559
68,"podcast",4,"Non-Social",90,75,0.311497558790259
68,"podcast",5,"Non-Social",120,105,0.214756469046916
69,"podcast",1,"Non-Social",45,15,0.0682016018423719
69,"podcast",2,"Non-Social",45,30,0.398128546845566
69,"podcast",3,"Non-Social",60,55,0.56702962115559
69,"podcast",4,"Non-Social",90,75,0.311497558790259
69,"podcast",5,"Non-Social",120,105,0.214756469046916
70,"podcast",1,"Non-Social",45,15,0.0682016018423719
70,"podcast",2,"Non-Social",45,30,0.398128546845566
70,"podcast",3,"Non-Social",70,55,0.191181440981757
70,"podcast",4,"Non-Social",90,75,0.311497558790259
70,"podcast",5,"Non-Social",120,105,0.214756469046916
71,"podcast",1,"Non-Social",20,15,0.778672593220192
71,"podcast",2,"Non-Social",60,30,0.178312399359404
71,"podcast",3,"Non-Social",60,55,0.56702962115559
71,"podcast",4,"Non-Social",90,75,0.311497558790259
71,"podcast",5,"Non-Social",120,105,0.214756469046916
72,"podcast",1,"Non-Social",30,15,0.439922915195166
72,"podcast",2,"Non-Social",45,30,0.398128546845566
72,"podcast",3,"Non-Social",60,55,0.56702962115559
72,"podcast",4,"Non-Social",90,75,0.311497558790259
72,"podcast",5,"Non-Social",120,105,0.214756469046916
73,"podcast",1,"Non-Social",45,15,0.0682016018423719
73,"podcast",2,"Non-Social",45,30,0.398128546845566
73,"podcast",3,"Non-Social",60,55,0.56702962115559
73,"podcast",4,"Non-Social",90,75,0.311497558790259
73,"podcast",5,"Non-Social",120,105,0.214756469046916
74,"podcast",1,"Non-Social",45,15,0.0682016018423719
74,"podcast",2,"Non-Social",45,30,0.398128546845566
74,"podcast",3,"Non-Social",75,55,0.00325735089484013
74,"podcast",4,"Non-Social",90,75,0.311497558790259
74,"podcast",5,"Non-Social",120,105,0.214756469046916
75,"podcast",1,"Non-Social",15,15,0.948047432232705
75,"podcast",2,"Non-Social",30,30,0.974569493050536
75,"podcast",3,"Non-Social",55,55,0.754953711242507
75,"podcast",4,"Non-Social",75,75,0.943480883657782
75,"podcast",5,"Non-Social",105,105,0.96159117593341
76,"podcast",1,"Non-Social",30,15,0.439922915195166
76,"podcast",2,"Non-Social",45,30,0.398128546845566
76,"podcast",3,"Non-Social",60,55,0.56702962115559
76,"podcast",4,"Non-Social",120,75,0.952469090944787
76,"podcast",5,"Non-Social",120,105,0.214756469046916
77,"podcast",1,"Non-Social",30,15,0.439922915195166
77,"podcast",2,"Non-Social",60,30,0.178312399359404
77,"podcast",3,"Non-Social",120,55,1.68805945988741
77,"podcast",4,"Non-Social",122,75,1.03673353426046
77,"podcast",5,"Non-Social",160,105,1.77680274931707
78,"podcast",1,"Non-Social",20,15,0.778672593220192
78,"podcast",2,"Non-Social",45,30,0.398128546845566
78,"podcast",3,"Non-Social",65,55,0.379105531068673
78,"podcast",4,"Non-Social",90,75,0.311497558790259
78,"podcast",5,"Non-Social",120,105,0.214756469046916
79,"podcast",1,"Non-Social",25,15,0.609297754207679
79,"podcast",2,"Non-Social",60,30,0.178312399359404
79,"podcast",3,"Non-Social",90,55,0.56051491936591
79,"podcast",4,"Non-Social",90,75,0.311497558790259
79,"podcast",5,"Non-Social",120,105,0.214756469046916
80,"podcast",1,"Non-Social",30,15,0.439922915195166
80,"podcast",2,"Non-Social",45,30,0.398128546845566
80,"podcast",3,"Non-Social",80,55,0.184666739192076
80,"podcast",4,"Non-Social",80,75,0.732819775368608
80,"podcast",5,"Non-Social",120,105,0.214756469046916
81,"podcast",1,"Non-Social",60,15,0.57632611887991
81,"podcast",2,"Non-Social",60,30,0.178312399359404
81,"podcast",3,"Non-Social",60,55,0.56702962115559
81,"podcast",4,"Non-Social",90,75,0.311497558790259
81,"podcast",5,"Non-Social",120,105,0.214756469046916
82,"podcast",1,"Non-Social",16,15,0.914172464430202
82,"podcast",2,"Non-Social",90,30,1.33119429176934
82,"podcast",3,"Non-Social",60,55,0.56702962115559
82,"podcast",4,"Non-Social",80,75,0.732819775368608
82,"podcast",5,"Non-Social",120,105,0.214756469046916
83,"podcast",1,"Non-Social",32,15,0.372172979590161
83,"podcast",2,"Non-Social",55,30,0.0138345827089193
83,"podcast",3,"Non-Social",90,55,0.56051491936591
83,"podcast",4,"Non-Social",100,75,0.10982465778809
83,"podcast",5,"Non-Social",110,105,0.712646273637912
84,"podcast",1,"Non-Social",45,15,0.0682016018423719
84,"podcast",2,"Non-Social",60,30,0.178312399359404
84,"podcast",3,"Non-Social",60,55,0.56702962115559
84,"podcast",4,"Non-Social",90,75,0.311497558790259
84,"podcast",5,"Non-Social",120,105,0.214756469046916
85,"podcast",1,"Non-Social",20,15,0.778672593220192
85,"podcast",2,"Non-Social",45,30,0.398128546845566
85,"podcast",3,"Non-Social",60,55,0.56702962115559
85,"podcast",4,"Non-Social",90,75,0.311497558790259
85,"podcast",5,"Non-Social",120,105,0.214756469046916
86,"podcast",1,"Non-Social",25,15,0.609297754207679
86,"podcast",2,"Non-Social",40,30,0.590275528913889
86,"podcast",3,"Non-Social",70,55,0.191181440981757
86,"podcast",4,"Non-Social",90,75,0.311497558790259
86,"podcast",5,"Non-Social",120,105,0.214756469046916
87,"podcast",1,"Non-Social",30,15,0.439922915195166
87,"podcast",2,"Non-Social",45,30,0.398128546845566
87,"podcast",3,"Non-Social",60,55,0.56702962115559
87,"podcast",4,"Non-Social",120,75,0.952469090944787
87,"podcast",5,"Non-Social",120,105,0.214756469046916
88,"podcast",1,"Non-Social",15,15,0.948047432232705
88,"podcast",2,"Non-Social",30,30,0.974569493050536
88,"podcast",3,"Non-Social",55,55,0.754953711242507
88,"podcast",4,"Non-Social",75,75,0.943480883657782
88,"podcast",5,"Non-Social",105,105,0.96159117593341
89,"podcast",1,"Non-Social",20,15,0.778672593220192
89,"podcast",2,"Non-Social",38,30,0.667134321741218
89,"podcast",3,"Non-Social",68,55,0.266351077016523
89,"podcast",4,"Non-Social",96,75,0.0587042288432498
89,"podcast",5,"Non-Social",120,105,0.214756469046916
90,"podcast",1,"Non-Social",30,15,0.439922915195166
90,"podcast",2,"Non-Social",45,30,0.398128546845566
90,"podcast",3,"Non-Social",75,55,0.00325735089484013
90,"podcast",4,"Non-Social",90,75,0.311497558790259
90,"podcast",5,"Non-Social",120,105,0.214756469046916
91,"podcast",1,"Non-Social",120,15,2.60882418703006
91,"podcast",2,"Non-Social",60,30,0.178312399359404
91,"podcast",3,"Non-Social",120,55,1.68805945988741
91,"podcast",4,"Non-Social",120,75,0.952469090944787
91,"podcast",5,"Non-Social",120,105,0.214756469046916
92,"podcast",1,"Non-Social",30,15,0.439922915195166
92,"podcast",2,"Non-Social",35,30,0.782422510982212
92,"podcast",3,"Non-Social",80,55,0.184666739192076
92,"podcast",4,"Non-Social",90,75,0.311497558790259
92,"podcast",5,"Non-Social",130,105,0.28313333554408
93,"podcast",1,"Non-Social",30,15,0.439922915195166
93,"podcast",2,"Non-Social",40,30,0.590275528913889
93,"podcast",3,"Non-Social",60,55,0.56702962115559
93,"podcast",4,"Non-Social",90,75,0.311497558790259
93,"podcast",5,"Non-Social",120,105,0.214756469046916
94,"podcast",1,"Non-Social",45,15,0.0682016018423719
94,"podcast",2,"Non-Social",60,30,0.178312399359404
94,"podcast",3,"Non-Social",60,55,0.56702962115559
94,"podcast",4,"Non-Social",90,75,0.311497558790259
94,"podcast",5,"Non-Social",130,105,0.28313333554408
95,"podcast",1,"Non-Social",25,15,0.609297754207679
95,"podcast",2,"Non-Social",45,30,0.398128546845566
95,"podcast",3,"Non-Social",120,55,1.68805945988741
95,"podcast",4,"Non-Social",90,75,0.311497558790259
95,"podcast",5,"Non-Social",120,105,0.214756469046916
96,"podcast",1,"Non-Social",30,15,0.439922915195166
96,"podcast",2,"Non-Social",60,30,0.178312399359404
96,"podcast",3,"Non-Social",90,55,0.56051491936591
96,"podcast",4,"Non-Social",90,75,0.311497558790259
96,"podcast",5,"Non-Social",120,105,0.214756469046916
97,"podcast",1,"Non-Social",60,15,0.57632611887991
97,"podcast",2,"Non-Social",90,30,1.33119429176934
97,"podcast",3,"Non-Social",60,55,0.56702962115559
97,"podcast",4,"Non-Social",90,75,0.311497558790259
97,"podcast",5,"Non-Social",120,105,0.214756469046916
98,"podcast",1,"Non-Social",30,15,0.439922915195166
98,"podcast",2,"Non-Social",60,30,0.178312399359404
98,"podcast",3,"Non-Social",120,55,1.68805945988741
98,"podcast",4,"Non-Social",120,75,0.952469090944787
98,"podcast",5,"Non-Social",120,105,0.214756469046916
99,"podcast",1,"Non-Social",40,15,0.101173237170141
99,"podcast",2,"Non-Social",40,30,0.590275528913889
99,"podcast",3,"Non-Social",60,55,0.56702962115559
99,"podcast",4,"Non-Social",80,75,0.732819775368608
99,"podcast",5,"Non-Social",120,105,0.214756469046916
100,"podcast",1,"Non-Social",20,15,0.778672593220192
100,"podcast",2,"Non-Social",45,30,0.398128546845566
100,"podcast",3,"Non-Social",60,55,0.56702962115559
100,"podcast",4,"Non-Social",90,75,0.311497558790259
100,"podcast",5,"Non-Social",120,105,0.214756469046916
101,"podcast",1,"Non-Social",45,15,0.0682016018423719
101,"podcast",2,"Non-Social",60,30,0.178312399359404
101,"podcast",3,"Non-Social",120,55,1.68805945988741
102,"podcast",1,"Non-Social",120,15,2.60882418703006
102,"podcast",2,"Non-Social",120,30,2.48407618417928
102,"podcast",3,"Non-Social",120,55,1.68805945988741
102,"podcast",4,"Non-Social",120,75,0.952469090944787
102,"podcast",5,"Non-Social",120,105,0.214756469046916
103,"podcast",1,"Non-Social",30,15,0.439922915195166
103,"podcast",2,"Non-Social",30,30,0.974569493050536
103,"podcast",3,"Non-Social",60,55,0.56702962115559
103,"podcast",4,"Non-Social",80,75,0.732819775368608
103,"podcast",5,"Non-Social",110,105,0.712646273637912
104,"podcast",1,"Non-Social",30,15,0.439922915195166
104,"podcast",2,"Non-Social",60,30,0.178312399359404
104,"podcast",3,"Non-Social",60,55,0.56702962115559
104,"podcast",4,"Non-Social",115,75,0.741807982655613
104,"podcast",5,"Non-Social",120,105,0.214756469046916
105,"podcast",1,"Non-Social",45,15,0.0682016018423719
105,"podcast",2,"Non-Social",45,30,0.398128546845566
105,"podcast",3,"Non-Social",90,55,0.56051491936591
105,"podcast",4,"Non-Social",120,75,0.952469090944787
105,"podcast",5,"Non-Social",120,105,0.214756469046916
106,"podcast",1,"Non-Social",20,15,0.778672593220192
106,"podcast",2,"Non-Social",60,30,0.178312399359404
106,"podcast",3,"Non-Social",60,55,0.56702962115559
106,"podcast",4,"Non-Social",90,75,0.311497558790259
106,"podcast",5,"Non-Social",105,105,0.96159117593341
107,"podcast",1,"Non-Social",45,15,0.0682016018423719
107,"podcast",2,"Non-Social",45,30,0.398128546845566
107,"podcast",3,"Non-Social",60,55,0.56702962115559
107,"podcast",4,"Non-Social",90,75,0.311497558790259
107,"podcast",5,"Non-Social",120,105,0.214756469046916
108,"podcast",1,"Non-Social",45,15,0.0682016018423719
108,"podcast",2,"Non-Social",30,30,0.974569493050536
108,"podcast",3,"Non-Social",56,55,0.717368893225123
108,"podcast",4,"Non-Social",76,75,0.901348661999947
108,"podcast",5,"Non-Social",120,105,0.214756469046916
109,"podcast",1,"Non-Social",45,15,0.0682016018423719
109,"podcast",2,"Non-Social",60,30,0.178312399359404
